event_id,employee_id,event_type,event_date,new_job_title,new_department,new_salary,created_at
1956,E1770,salary_change,2025-11-20,,,74767.0,2026-09-07 15:41:39.186659
1957,E1770,salary_change,2024-11-13,,,76076.0,2026-09-07 15:41:39.186659
1958,E1770,termination,2022-08-20,,,,2026-09-07 15:41:39.186659
1959,E1770,termination,2025-05-05,,,,2026-09-07 15:41:39.186659
1960,E1771,transfer,2017-05-03,Support Specialist,Support,112434.0,2026-09-07 15:41:39.186659
1961,E1771,termination,2018-08-08,,,,2026-09-07 15:41:39.186659
1962,E1771,promotion,2016-09-20,Finance Analyst,Finance,99962.0,2026-09-07 15:41:39.186659
1963,E1771,termination,2018-08-08,,,,2026-09-07 15:41:39.186659
1964,E1773,transfer,2023-10-30,Support Specialist,Support,75306.0,2026-09-07 15:41:39.186659
1965,E1773,salary_change,2026-05-11,,,65409.0,2026-09-07 15:41:39.186659
1966,E1775,promotion,2025-08-13,Data Engineer,Data,104930.0,2026-09-07 15:41:39.186659
1967,E1775,termination,2026-03-06,,,,2026-09-07 15:41:39.186659
1968,E1775,promotion,2025-10-01,Finance Analyst,Finance,112738.0,2026-09-07 15:41:39.186659
1969,E1776,promotion,2016-05-02,Product Manager,Product,103152.0,2026-09-07 15:41:39.186659
1970,E1776,transfer,2016-03-29,Sales Manager,Sales,102041.0,2026-09-07 15:41:39.186659
1971,E1776,salary_change,2016-10-01,,,102319.0,2026-09-07 15:41:39.186659
1972,E1777,salary_change,2023-11-08,,,126853.0,2026-09-07 15:41:39.186659
1973,E1777,promotion,2022-08-09,Sales Manager,Sales,159720.0,2026-09-07 15:41:39.186659
1974,E1777,promotion,2026-07-25,Software Engineer,Engineering,130907.0,2026-09-07 15:41:39.186659
1975,E1777,termination,2022-07-02,,,,2026-09-07 15:41:39.186659
1976,E1777,termination,2024-04-15,,,,2026-09-07 15:41:39.186659
1977,E1779,transfer,2024-09-06,Data Engineer,Data,71383.0,2026-09-07 15:41:39.186659
1978,E1779,transfer,2026-04-06,Finance Analyst,Finance,62429.0,2026-09-07 15:41:39.186659
1979,E1779,transfer,2025-07-13,Finance Analyst,Finance,67511.0,2026-09-07 15:41:39.186659
1980,E1779,transfer,2026-07-18,Data Engineer,Data,60315.0,2026-09-07 15:41:39.186659
1981,E1779,promotion,2026-06-05,Finance Analyst,Finance,61063.0,2026-09-07 15:41:39.186659
1982,E1780,termination,2026-05-30,,,,2026-09-07 15:41:39.186659
1983,E1780,transfer,2026-07-21,Software Engineer,Engineering,147406.0,2026-09-07 15:41:39.186659
1984,E1783,termination,2019-08-02,,,,2026-09-07 15:41:39.186659
1985,E1783,promotion,2018-08-14,Sales Manager,Sales,83217.0,2026-09-07 15:41:39.186659
1986,E1783,transfer,2025-04-12,Finance Analyst,Finance,87263.0,2026-09-07 15:41:39.186659
1987,E1783,termination,2020-07-14,,,,2026-09-07 15:41:39.186659
1988,E1784,termination,2023-08-01,,,,2026-09-07 15:41:39.186659
1989,E1784,transfer,2025-08-07,HR Specialist,HR,116537.0,2026-09-07 15:41:39.186659
1990,E1784,salary_change,2025-11-13,,,102245.0,2026-09-07 15:41:39.186659
1991,E1785,transfer,2021-10-13,Support Specialist,Support,112931.0,2026-09-07 15:41:39.186659
1992,E1785,transfer,2021-11-13,Software Engineer,Engineering,110698.0,2026-09-07 15:41:39.186659
1993,E1785,promotion,2026-03-31,Product Manager,Product,129592.0,2026-09-07 15:41:39.186659
1994,E1785,termination,2020-06-03,,,,2026-09-07 15:41:39.186659
1995,E1785,transfer,2026-07-09,Product Manager,Product,109867.0,2026-09-07 15:41:39.186659
1996,E1786,transfer,2026-06-08,HR Specialist,HR,151708.0,2026-09-07 15:41:39.186659
1997,E1786,salary_change,2026-06-26,,,124033.0,2026-09-07 15:41:39.186659
1998,E1786,promotion,2026-05-27,Product Manager,Product,129068.0,2026-09-07 15:41:39.186659
1999,E1787,salary_change,2024-05-12,,,80654.0,2026-09-07 15:41:39.186659
2000,E1787,termination,2026-07-06,,,,2026-09-07 15:41:39.186659
2001,E1787,termination,2025-11-23,,,,2026-09-07 15:41:39.186659
2002,E1787,termination,2024-07-02,,,,2026-09-07 15:41:39.186659
2003,E1788,promotion,2025-06-28,Product Manager,Product,157796.0,2026-09-07 15:41:39.186659
2004,E1788,salary_change,2024-02-18,,,136238.0,2026-09-07 15:41:39.186659
2005,E1788,promotion,2024-07-08,Product Manager,Product,171826.0,2026-09-07 15:41:39.186659
2006,E1789,salary_change,2024-12-18,,,52342.0,2026-09-07 15:41:39.186659
2007,E1789,promotion,2026-01-14,Finance Analyst,Finance,62945.0,2026-09-07 15:41:39.186659
2008,E1789,promotion,2024-10-25,Support Specialist,Support,59028.0,2026-09-07 15:41:39.186659
2009,E1789,promotion,2023-11-08,Software Engineer,Engineering,61948.0,2026-09-07 15:41:39.186659
2010,E1789,promotion,2023-11-14,Sales Manager,Sales,57629.0,2026-09-07 15:41:39.186659
2011,E1790,promotion,2023-04-24,Support Specialist,Support,124270.0,2026-09-07 15:41:39.186659
2012,E1791,termination,2025-02-16,,,,2026-09-07 15:41:39.186659
2013,E1791,salary_change,2024-06-14,,,73461.0,2026-09-07 15:41:39.186659
2014,E1791,promotion,2026-04-30,Software Engineer,Engineering,70843.0,2026-09-07 15:41:39.186659
2015,E1791,promotion,2024-05-28,Data Engineer,Data,78942.0,2026-09-07 15:41:39.186659
2016,E1793,salary_change,2017-07-25,,,91579.0,2026-09-07 15:41:39.186659
2017,E1793,promotion,2017-12-02,Support Specialist,Support,97719.0,2026-09-07 15:41:39.186659
2018,E1793,termination,2019-04-13,,,,2026-09-07 15:41:39.186659
2019,E1794,termination,2023-06-14,,,,2026-09-07 15:41:39.186659
2020,E1794,termination,2023-05-11,,,,2026-09-07 15:41:39.186659
2021,E1794,termination,2023-06-04,,,,2026-09-07 15:41:39.186659
2022,E1794,salary_change,2025-02-04,,,125731.0,2026-09-07 15:41:39.186659
2023,E1794,salary_change,2024-02-29,,,137783.0,2026-09-07 15:41:39.186659
2024,E1795,termination,2018-10-18,,,,2026-09-07 15:41:39.186659
2025,E1795,transfer,2016-10-25,Finance Analyst,Finance,79233.0,2026-09-07 15:41:39.186659
2026,E1795,transfer,2016-08-18,Software Engineer,Engineering,69468.0,2026-09-07 15:41:39.186659
2027,E1795,promotion,2017-01-21,HR Specialist,HR,77942.0,2026-09-07 15:41:39.186659
2028,E1796,promotion,2020-08-18,Data Engineer,Data,57407.0,2026-09-07 15:41:39.186659
2029,E1796,transfer,2019-07-16,Finance Analyst,Finance,54011.0,2026-09-07 15:41:39.186659
2030,E1796,termination,2021-01-16,,,,2026-09-07 15:41:39.186659
2031,E1797,promotion,2025-04-10,Finance Analyst,Finance,62496.0,2026-09-07 15:41:39.186659
2032,E1797,promotion,2022-04-30,Product Manager,Product,72963.0,2026-09-07 15:41:39.186659
2033,E1797,promotion,2025-10-06,Finance Analyst,Finance,66124.0,2026-09-07 15:41:39.186659
2034,E1797,transfer,2026-03-31,Sales Manager,Sales,64003.0,2026-09-07 15:41:39.186659
2035,E1798,transfer,2024-01-06,Data Engineer,Data,98121.0,2026-09-07 15:41:39.186659
2036,E1798,salary_change,2024-04-18,,,93599.0,2026-09-07 15:41:39.186659
2037,E1799,termination,2024-08-11,,,,2026-09-07 15:41:39.186659
2038,E1799,promotion,2024-07-17,HR Specialist,HR,103558.0,2026-09-07 15:41:39.186659
2039,E1799,transfer,2023-07-31,Software Engineer,Engineering,108167.0,2026-09-07 15:41:39.186659
2040,E1800,promotion,2024-10-08,Product Manager,Product,102987.0,2026-09-07 15:41:39.186659
2041,E1800,transfer,2026-02-04,Sales Manager,Sales,100082.0,2026-09-07 15:41:39.186659
2042,E1801,salary_change,2026-06-09,,,131537.0,2026-09-07 15:41:39.186659
2043,E1801,promotion,2021-06-22,Product Manager,Product,135572.0,2026-09-07 15:41:39.186659
2044,E1802,transfer,2026-02-26,Data Engineer,Data,106751.0,2026-09-07 15:41:39.186659
2045,E1802,promotion,2026-03-24,Software Engineer,Engineering,99675.0,2026-09-07 15:41:39.186659
2046,E1802,transfer,2025-11-11,Software Engineer,Engineering,114258.0,2026-09-07 15:41:39.186659
2047,E1802,promotion,2026-03-20,Support Specialist,Support,102057.0,2026-09-07 15:41:39.186659
2048,E1803,transfer,2026-07-11,Data Engineer,Data,104750.0,2026-09-07 15:41:39.186659
2049,E1804,transfer,2024-04-08,Finance Analyst,Finance,69998.0,2026-09-07 15:41:39.186659
2050,E1804,transfer,2024-04-26,Data Engineer,Data,75778.0,2026-09-07 15:41:39.186659
2051,E1806,salary_change,2021-09-23,,,105459.0,2026-09-07 15:41:39.186659
2052,E1806,transfer,2022-04-02,Data Engineer,Data,103438.0,2026-09-07 15:41:39.186659
2053,E1806,transfer,2025-08-06,Data Engineer,Data,108052.0,2026-09-07 15:41:39.186659
2054,E1806,salary_change,2022-03-07,,,114036.0,2026-09-07 15:41:39.186659
2055,E1807,transfer,2021-07-24,Product Manager,Product,128333.0,2026-09-07 15:41:39.186659
2056,E1807,transfer,2026-01-01,Finance Analyst,Finance,117291.0,2026-09-07 15:41:39.186659
2057,E1808,termination,2022-02-18,,,,2026-09-07 15:41:39.186659
2058,E1808,termination,2023-08-09,,,,2026-09-07 15:41:39.186659
2059,E1808,promotion,2025-04-18,Product Manager,Product,106668.0,2026-09-07 15:41:39.186659
2060,E1808,transfer,2026-02-22,Finance Analyst,Finance,99611.0,2026-09-07 15:41:39.186659
2061,E1808,promotion,2022-11-22,Product Manager,Product,111468.0,2026-09-07 15:41:39.186659
2062,E1810,termination,2018-03-15,,,,2026-09-07 15:41:39.186659
2063,E1810,transfer,2022-08-23,Support Specialist,Support,64744.0,2026-09-07 15:41:39.186659
2064,E1810,salary_change,2023-04-13,,,66932.0,2026-09-07 15:41:39.186659
2065,E1810,transfer,2021-11-10,Software Engineer,Engineering,67486.0,2026-09-07 15:41:39.186659
2066,E1810,salary_change,2025-08-02,,,62169.0,2026-09-07 15:41:39.186659
2067,E1812,termination,2025-12-06,,,,2026-09-07 15:41:39.186659
2068,E1812,salary_change,2026-04-07,,,118146.0,2026-09-07 15:41:39.186659
2069,E1813,salary_change,2026-08-18,,,82622.0,2026-09-07 15:41:39.186659
2070,E1813,termination,2022-08-19,,,,2026-09-07 15:41:39.186659
2071,E1813,promotion,2023-03-21,Software Engineer,Engineering,95801.0,2026-09-07 15:41:39.186659
2072,E1813,transfer,2026-09-01,HR Specialist,HR,92336.0,2026-09-07 15:41:39.186659
2073,E1813,salary_change,2019-08-25,,,75452.0,2026-09-07 15:41:39.186659
2074,E1814,promotion,2018-09-07,Software Engineer,Engineering,79977.0,2026-09-07 15:41:39.186659
2075,E1814,termination,2019-09-29,,,,2026-09-07 15:41:39.186659
2076,E1814,promotion,2019-02-05,Software Engineer,Engineering,66933.0,2026-09-07 15:41:39.186659
2077,E1815,termination,2025-01-23,,,,2026-09-07 15:41:39.186659
2078,E1815,promotion,2026-03-03,HR Specialist,HR,125652.0,2026-09-07 15:41:39.186659
2079,E1815,salary_change,2025-10-15,,,99312.0,2026-09-07 15:41:39.186659
2080,E1815,salary_change,2023-05-21,,,111856.0,2026-09-07 15:41:39.186659
2081,E1815,promotion,2023-12-22,Finance Analyst,Finance,119087.0,2026-09-07 15:41:39.186659
2082,E1816,termination,2020-11-20,,,,2026-09-07 15:41:39.186659
2083,E1816,termination,2025-10-05,,,,2026-09-07 15:41:39.186659
2084,E1816,salary_change,2021-07-01,,,119476.0,2026-09-07 15:41:39.186659
2085,E1817,promotion,2024-07-04,Sales Manager,Sales,115968.0,2026-09-07 15:41:39.186659
2086,E1818,promotion,2018-05-10,Product Manager,Product,54070.0,2026-09-07 15:41:39.186659
2087,E1818,transfer,2018-02-08,Software Engineer,Engineering,48714.0,2026-09-07 15:41:39.186659
2088,E1818,transfer,2018-03-08,Data Engineer,Data,54620.0,2026-09-07 15:41:39.186659
2089,E1819,transfer,2024-06-20,Sales Manager,Sales,76854.0,2026-09-07 15:41:39.186659
2090,E1820,termination,2024-01-18,,,,2026-09-07 15:41:39.186659
2091,E1820,termination,2021-05-02,,,,2026-09-07 15:41:39.186659
2092,E1820,transfer,2025-04-11,Software Engineer,Engineering,144847.0,2026-09-07 15:41:39.186659
2093,E1820,salary_change,2022-08-04,,,121666.0,2026-09-07 15:41:39.186659
2094,E1820,termination,2021-05-13,,,,2026-09-07 15:41:39.186659
2095,E1821,promotion,2026-06-30,Sales Manager,Sales,120129.0,2026-09-07 15:41:39.186659
2096,E1821,salary_change,2026-06-11,,,111488.0,2026-09-07 15:41:39.186659
2097,E1821,transfer,2026-08-05,Product Manager,Product,117484.0,2026-09-07 15:41:39.186659
2098,E1821,promotion,2026-06-03,Support Specialist,Support,113514.0,2026-09-07 15:41:39.186659
2099,E1822,termination,2023-07-31,,,,2026-09-07 15:41:39.186659
2100,E1822,transfer,2022-08-23,Data Engineer,Data,88147.0,2026-09-07 15:41:39.186659
2101,E1822,promotion,2022-11-07,Support Specialist,Support,89384.0,2026-09-07 15:41:39.186659
2102,E1822,salary_change,2022-11-07,,,68559.0,2026-09-07 15:41:39.186659
2103,E1823,promotion,2024-10-02,Sales Manager,Sales,105060.0,2026-09-07 15:41:39.186659
2104,E1823,termination,2025-06-02,,,,2026-09-07 15:41:39.186659
2105,E1823,salary_change,2022-09-15,,,117815.0,2026-09-07 15:41:39.186659
2106,E1824,promotion,2022-12-13,Support Specialist,Support,127517.0,2026-09-07 15:41:39.186659
2107,E1824,transfer,2023-03-15,HR Specialist,HR,114501.0,2026-09-07 15:41:39.186659
2108,E1824,transfer,2016-02-04,Data Engineer,Data,118391.0,2026-09-07 15:41:39.186659
2109,E1824,promotion,2023-12-10,HR Specialist,HR,117991.0,2026-09-07 15:41:39.186659
2110,E1826,transfer,2026-08-08,Product Manager,Product,66321.0,2026-09-07 15:41:39.186659
2111,E1826,termination,2020-04-18,,,,2026-09-07 15:41:39.186659
2112,E1826,termination,2025-10-13,,,,2026-09-07 15:41:39.186659
2113,E1826,promotion,2022-01-11,Support Specialist,Support,67010.0,2026-09-07 15:41:39.186659
2114,E1826,termination,2021-06-27,,,,2026-09-07 15:41:39.186659
2115,E1828,transfer,2025-12-07,Data Engineer,Data,137381.0,2026-09-07 15:41:39.186659
2116,E1828,transfer,2025-01-19,Sales Manager,Sales,125443.0,2026-09-07 15:41:39.186659
2117,E1828,salary_change,2026-03-30,,,114060.0,2026-09-07 15:41:39.186659
2118,E1828,salary_change,2025-05-22,,,112797.0,2026-09-07 15:41:39.186659
2119,E1830,termination,2017-11-14,,,,2026-09-07 15:41:39.186659
2120,E1830,transfer,2019-10-22,Product Manager,Product,161923.0,2026-09-07 15:41:39.186659
2121,E1830,transfer,2025-07-15,HR Specialist,HR,140557.0,2026-09-07 15:41:39.186659
2122,E1831,salary_change,2016-10-05,,,59443.0,2026-09-07 15:41:39.186659
2123,E1831,termination,2019-09-13,,,,2026-09-07 15:41:39.186659
2124,E1832,salary_change,2018-01-03,,,102263.0,2026-09-07 15:41:39.186659
2125,E1832,transfer,2019-12-16,Data Engineer,Data,115910.0,2026-09-07 15:41:39.186659
2126,E1832,termination,2021-02-28,,,,2026-09-07 15:41:39.186659
2127,E1832,termination,2021-02-28,,,,2026-09-07 15:41:39.186659
2128,E1832,promotion,2020-12-27,Software Engineer,Engineering,104575.0,2026-09-07 15:41:39.186659
2129,E1833,termination,2021-10-12,,,,2026-09-07 15:41:39.186659
2130,E1833,transfer,2020-07-22,Sales Manager,Sales,69701.0,2026-09-07 15:41:39.186659
2131,E1833,transfer,2018-12-11,Finance Analyst,Finance,73664.0,2026-09-07 15:41:39.186659
2132,E1833,termination,2025-12-25,,,,2026-09-07 15:41:39.186659
2133,E1835,termination,2022-04-16,,,,2026-09-07 15:41:39.186659
2134,E1835,transfer,2021-09-16,HR Specialist,HR,90184.0,2026-09-07 15:41:39.186659
2135,E1835,termination,2022-04-16,,,,2026-09-07 15:41:39.186659
2136,E1835,termination,2022-04-16,,,,2026-09-07 15:41:39.186659
2137,E1837,transfer,2024-09-05,HR Specialist,HR,151965.0,2026-09-07 15:41:39.186659
2138,E1837,transfer,2025-11-21,Support Specialist,Support,150542.0,2026-09-07 15:41:39.186659
2139,E1837,termination,2026-06-25,,,,2026-09-07 15:41:39.186659
2140,E1837,termination,2026-06-25,,,,2026-09-07 15:41:39.186659
2141,E1837,promotion,2023-04-10,Support Specialist,Support,142655.0,2026-09-07 15:41:39.186659
2142,E1838,transfer,2024-10-16,Product Manager,Product,107873.0,2026-09-07 15:41:39.186659
2143,E1838,salary_change,2024-07-13,,,109290.0,2026-09-07 15:41:39.186659
2144,E1838,salary_change,2024-05-23,,,97364.0,2026-09-07 15:41:39.186659
2145,E1839,salary_change,2020-11-13,,,96845.0,2026-09-07 15:41:39.186659
2146,E1840,promotion,2024-11-30,Software Engineer,Engineering,97658.0,2026-09-07 15:41:39.186659
2147,E1841,salary_change,2022-12-09,,,139034.0,2026-09-07 15:41:39.186659
2148,E1841,salary_change,2020-06-23,,,141452.0,2026-09-07 15:41:39.186659
2149,E1841,termination,2022-12-15,,,,2026-09-07 15:41:39.186659
2150,E1842,promotion,2020-10-20,Finance Analyst,Finance,75701.0,2026-09-07 15:41:39.186659
2151,E1842,salary_change,2025-11-24,,,64777.0,2026-09-07 15:41:39.186659
2152,E1842,promotion,2023-07-26,Finance Analyst,Finance,72214.0,2026-09-07 15:41:39.186659
2153,E1842,transfer,2021-02-22,Finance Analyst,Finance,76102.0,2026-09-07 15:41:39.186659
2154,E1843,salary_change,2024-09-13,,,108269.0,2026-09-07 15:41:39.186659
2155,E1843,salary_change,2025-10-23,,,104925.0,2026-09-07 15:41:39.186659
2156,E1844,salary_change,2025-07-22,,,113276.0,2026-09-07 15:41:39.186659
2157,E1844,salary_change,2023-09-11,,,115009.0,2026-09-07 15:41:39.186659
2158,E1844,termination,2025-02-17,,,,2026-09-07 15:41:39.186659
2159,E1844,salary_change,2022-07-16,,,112805.0,2026-09-07 15:41:39.186659
2160,E1844,transfer,2021-06-04,HR Specialist,HR,128742.0,2026-09-07 15:41:39.186659
2161,E1845,transfer,2023-01-19,Sales Manager,Sales,148962.0,2026-09-07 15:41:39.186659
2162,E1845,termination,2022-12-16,,,,2026-09-07 15:41:39.186659
2163,E1845,termination,2025-03-26,,,,2026-09-07 15:41:39.186659
2164,E1845,promotion,2024-03-08,Support Specialist,Support,153264.0,2026-09-07 15:41:39.186659
2165,E1849,promotion,2024-07-23,Support Specialist,Support,118972.0,2026-09-07 15:41:39.186659
2166,E1849,termination,2024-07-28,,,,2026-09-07 15:41:39.186659
2167,E1849,termination,2024-07-28,,,,2026-09-07 15:41:39.186659
2168,E1849,salary_change,2023-08-26,,,107309.0,2026-09-07 15:41:39.186659
2169,E1850,salary_change,2026-08-12,,,63658.0,2026-09-07 15:41:39.186659
2170,E1850,termination,2025-06-23,,,,2026-09-07 15:41:39.186659
2171,E1850,termination,2025-05-26,,,,2026-09-07 15:41:39.186659
2172,E1850,transfer,2022-03-19,Software Engineer,Engineering,71042.0,2026-09-07 15:41:39.186659
2173,E1852,salary_change,2020-09-23,,,142491.0,2026-09-07 15:41:39.186659
2174,E1852,salary_change,2020-09-10,,,141794.0,2026-09-07 15:41:39.186659
2175,E1852,transfer,2021-09-19,Sales Manager,Sales,161475.0,2026-09-07 15:41:39.186659
2176,E1852,transfer,2023-07-01,HR Specialist,HR,171172.0,2026-09-07 15:41:39.186659
2177,E1853,promotion,2026-06-27,Software Engineer,Engineering,73044.0,2026-09-07 15:41:39.186659
2178,E1853,promotion,2026-03-17,Support Specialist,Support,66775.0,2026-09-07 15:41:39.186659
2179,E1854,transfer,2021-11-12,Finance Analyst,Finance,70615.0,2026-09-07 15:41:39.186659
2180,E1854,promotion,2022-05-13,HR Specialist,HR,78264.0,2026-09-07 15:41:39.186659
2181,E1854,salary_change,2020-09-10,,,76712.0,2026-09-07 15:41:39.186659
2182,E1855,transfer,2026-08-16,Product Manager,Product,124312.0,2026-09-07 15:41:39.186659
2183,E1855,termination,2023-01-20,,,,2026-09-07 15:41:39.186659
2184,E1855,transfer,2024-11-02,Support Specialist,Support,128627.0,2026-09-07 15:41:39.186659
2185,E1855,transfer,2025-01-21,Software Engineer,Engineering,124445.0,2026-09-07 15:41:39.186659
2186,E1855,promotion,2026-07-12,Data Engineer,Data,125420.0,2026-09-07 15:41:39.186659
2187,E1856,salary_change,2026-05-14,,,114080.0,2026-09-07 15:41:39.186659
2188,E1857,promotion,2019-05-02,Software Engineer,Engineering,105152.0,2026-09-07 15:41:39.186659
2189,E1857,transfer,2020-08-24,Data Engineer,Data,123518.0,2026-09-07 15:41:39.186659
2190,E1857,termination,2020-11-13,,,,2026-09-07 15:41:39.186659
2191,E1857,promotion,2019-06-25,Data Engineer,Data,115359.0,2026-09-07 15:41:39.186659
2192,E1859,transfer,2023-05-19,Sales Manager,Sales,158065.0,2026-09-07 15:41:39.186659
2193,E1859,transfer,2024-02-26,Sales Manager,Sales,139439.0,2026-09-07 15:41:39.186659
2194,E1859,salary_change,2024-04-17,,,143308.0,2026-09-07 15:41:39.186659
2195,E1860,transfer,2023-03-19,Software Engineer,Engineering,110005.0,2026-09-07 15:41:39.186659
2196,E1860,transfer,2022-12-17,Product Manager,Product,108661.0,2026-09-07 15:41:39.186659
2197,E1860,transfer,2023-04-14,Product Manager,Product,93253.0,2026-09-07 15:41:39.186659
2198,E1860,promotion,2022-09-27,Data Engineer,Data,107396.0,2026-09-07 15:41:39.186659
2199,E1861,transfer,2024-05-22,Finance Analyst,Finance,142634.0,2026-09-07 15:41:39.186659
2200,E1862,salary_change,2019-09-07,,,89282.0,2026-09-07 15:41:39.186659
2201,E1862,termination,2020-09-15,,,,2026-09-07 15:41:39.186659
2202,E1862,transfer,2025-02-09,Sales Manager,Sales,96332.0,2026-09-07 15:41:39.186659
2203,E1862,transfer,2025-07-18,HR Specialist,HR,100751.0,2026-09-07 15:41:39.186659
2204,E1862,transfer,2025-10-30,Sales Manager,Sales,97139.0,2026-09-07 15:41:39.186659
2205,E1863,promotion,2023-10-09,Software Engineer,Engineering,67141.0,2026-09-07 15:41:39.186659
2206,E1864,promotion,2016-07-10,Support Specialist,Support,74351.0,2026-09-07 15:41:39.186659
2207,E1864,salary_change,2018-11-27,,,66407.0,2026-09-07 15:41:39.186659
2208,E1864,termination,2020-01-29,,,,2026-09-07 15:41:39.186659
2209,E1865,termination,2025-04-09,,,,2026-09-07 15:41:39.186659
2210,E1866,salary_change,2024-10-19,,,119410.0,2026-09-07 15:41:39.186659
2211,E1866,termination,2025-04-24,,,,2026-09-07 15:41:39.186659
2212,E1866,termination,2025-04-24,,,,2026-09-07 15:41:39.186659
2213,E1867,transfer,2026-08-15,Data Engineer,Data,70844.0,2026-09-07 15:41:39.186659
2214,E1867,transfer,2026-01-06,Software Engineer,Engineering,59605.0,2026-09-07 15:41:39.186659
2215,E1868,transfer,2026-01-23,Support Specialist,Support,69296.0,2026-09-07 15:41:39.186659
2216,E1869,termination,2020-07-07,,,,2026-09-07 15:41:39.186659
2217,E1869,salary_change,2022-09-30,,,81428.0,2026-09-07 15:41:39.186659
2218,E1869,termination,2024-07-21,,,,2026-09-07 15:41:39.186659
2219,E1870,transfer,2021-07-18,Product Manager,Product,121835.0,2026-09-07 15:41:39.186659
2220,E1870,salary_change,2021-09-30,,,122002.0,2026-09-07 15:41:39.186659
2221,E1870,promotion,2021-01-21,Data Engineer,Data,128380.0,2026-09-07 15:41:39.186659
2222,E1870,salary_change,2019-10-09,,,126765.0,2026-09-07 15:41:39.186659
2223,E1870,transfer,2021-02-13,Software Engineer,Engineering,117412.0,2026-09-07 15:41:39.186659
2224,E1871,promotion,2026-06-12,Data Engineer,Data,76032.0,2026-09-07 15:41:39.186659
2225,E1871,termination,2023-07-22,,,,2026-09-07 15:41:39.186659
2226,E1871,salary_change,2022-11-03,,,66950.0,2026-09-07 15:41:39.186659
2227,E1871,transfer,2020-03-17,Software Engineer,Engineering,64020.0,2026-09-07 15:41:39.186659
2228,E1872,promotion,2026-02-28,Finance Analyst,Finance,89801.0,2026-09-07 15:41:39.186659
2229,E1872,promotion,2024-08-29,Finance Analyst,Finance,73597.0,2026-09-07 15:41:39.186659
2230,E1873,termination,2025-04-08,,,,2026-09-07 15:41:39.186659
2231,E1873,transfer,2026-02-17,Data Engineer,Data,137702.0,2026-09-07 15:41:39.186659
2232,E1873,transfer,2024-10-31,Data Engineer,Data,137442.0,2026-09-07 15:41:39.186659
2233,E1873,salary_change,2025-07-24,,,123148.0,2026-09-07 15:41:39.186659
2234,E1873,promotion,2026-02-09,Support Specialist,Support,124495.0,2026-09-07 15:41:39.186659
2235,E1874,termination,2024-03-11,,,,2026-09-07 15:41:39.186659
2236,E1874,transfer,2023-11-22,Product Manager,Product,109967.0,2026-09-07 15:41:39.186659
2237,E1875,salary_change,2025-11-28,,,56238.0,2026-09-07 15:41:39.186659
2238,E1875,transfer,2026-06-24,Data Engineer,Data,59465.0,2026-09-07 15:41:39.186659
2239,E1875,promotion,2026-05-14,Sales Manager,Sales,69682.0,2026-09-07 15:41:39.186659
2240,E1875,promotion,2026-05-08,Data Engineer,Data,60891.0,2026-09-07 15:41:39.186659
2241,E1875,transfer,2026-05-03,Sales Manager,Sales,72305.0,2026-09-07 15:41:39.186659
2242,E1876,promotion,2020-04-19,Sales Manager,Sales,121614.0,2026-09-07 15:41:39.186659
2243,E1876,salary_change,2021-12-06,,,109551.0,2026-09-07 15:41:39.186659
2244,E1876,promotion,2022-07-12,Sales Manager,Sales,118273.0,2026-09-07 15:41:39.186659
2245,E1876,termination,2022-09-03,,,,2026-09-07 15:41:39.186659
2246,E1876,termination,2022-09-03,,,,2026-09-07 15:41:39.186659
2247,E1877,termination,2025-03-23,,,,2026-09-07 15:41:39.186659
2248,E1877,transfer,2023-06-05,Data Engineer,Data,138169.0,2026-09-07 15:41:39.186659
2249,E1877,transfer,2024-01-08,Product Manager,Product,137997.0,2026-09-07 15:41:39.186659
2250,E1877,promotion,2023-05-20,Finance Analyst,Finance,124681.0,2026-09-07 15:41:39.186659
2251,E1877,termination,2022-07-10,,,,2026-09-07 15:41:39.186659
2252,E1878,transfer,2026-09-03,Support Specialist,Support,54905.0,2026-09-07 15:41:39.186659
2253,E1878,promotion,2026-07-31,Sales Manager,Sales,47869.0,2026-09-07 15:41:39.186659
2254,E1878,salary_change,2026-07-28,,,43838.0,2026-09-07 15:41:39.186659
2255,E1878,transfer,2026-03-12,HR Specialist,HR,58470.0,2026-09-07 15:41:39.186659
2256,E1878,termination,2026-06-01,,,,2026-09-07 15:41:39.186659
2257,E1882,termination,2024-01-01,,,,2026-09-07 15:41:39.186659
2258,E1882,promotion,2024-12-17,Data Engineer,Data,90803.0,2026-09-07 15:41:39.186659
2259,E1883,salary_change,2024-11-03,,,91034.0,2026-09-07 15:41:39.186659
2260,E1883,salary_change,2025-06-09,,,83467.0,2026-09-07 15:41:39.186659
2261,E1884,salary_change,2026-05-17,,,59696.0,2026-09-07 15:41:39.186659
2262,E1884,salary_change,2026-05-16,,,65780.0,2026-09-07 15:41:39.186659
2263,E1884,transfer,2026-03-17,Product Manager,Product,63278.0,2026-09-07 15:41:39.186659
2264,E1885,transfer,2019-06-19,Data Engineer,Data,128086.0,2026-09-07 15:41:39.186659
2265,E1885,transfer,2023-04-07,Data Engineer,Data,141042.0,2026-09-07 15:41:39.186659
2266,E1885,termination,2024-05-08,,,,2026-09-07 15:41:39.186659
2267,E1885,transfer,2021-02-16,Data Engineer,Data,128324.0,2026-09-07 15:41:39.186659
2268,E1886,salary_change,2026-02-20,,,82272.0,2026-09-07 15:41:39.186659
